is_testdata,Material Composition,EnergyAboveHull (meV/atom),Coeficient of Thermal Expansion (10^-6 K-1)_AB_avg,Asite_HHIp_min,host_Bsite0_IsFCC,Asite_HHIp_weighted_avg, BP (K)_AB_avg,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_max,host_Bsite0_Group,Asite_Ionic Radius (angstroms)_range,Bsite_IsFCC_weighted_avg,MendeleevNumber_AB_avg,Asite_HHIr_min,Bsite_NUnfilled_weighted_avg,BCCenergy_pa_AB_avg,Bsite_Electro-  negativity_max,Asite_electrical conductivity_max,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,host_Bsite0_NUnfilled,Bsite_NUnfilled_min,Asite_GSenergy_pa_max,host_Bsite0_NdUnfilled,Heat of Vaporization_AB_avg,Asite_ BP (K)_weighted_avg,Bsite_Group_max,Second Ionization Potential  (V)_AB_avg,At. Radius   (angstroms)_AB_avg,Asite_shannon_radii_range,Asite_BCCenergydiff_min,Asite_HHIr_weighted_avg,Bsite_Group_weighted_avg,Asite_ BP (K)_max,host_Bsite0_At. Radius   (angstroms),num_of_atoms_host_Asite0,Bsite_IsBCC_weighted_avg,HHIp_AB_avg,Bsite_NdUnfilled_weighted_avg,Bsite_NdValence_weighted_avg,BCCfermi_AB_ratio,Asite_NUnfilled_max,Bsite_Heat of Vaporization_weighted_avg,Asite_BCCenergy_pa_max,Asite_BCCvolume_pa_range,MendeleevNumber_AB_ratio,num_of_atoms_host_Bsite0,host_Bsite0_NdValence,Bsite_BCCvolume_pa_max,Bsite_IsFCC_max,Asite_IsRareEarth_max,BCCenergydiff_AB_diff,Asite_heat of fusion_min,GSenergy_pa_AB_avg,Bsite_BCCfermi_weighted_avg,Atomic Radius (Å)_AB_avg,Bsite_Most stable oxidation State_range,Asite_Ionic Radius (angstroms)_min,Asite_MendeleevNumber_min,BCCfermi_AB_avg,num_of_atoms_host_Asite0,Electron Affinity (kJ/mol)_AB_avg,heat of fusion_AB_diff,Bsite_thermal conductivity_max,Bsite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Asite_electrical conductivity_weighted_avg,First Ionization Potential (V)_AB_avg,Asite_ICSDVolume_range,Electro-  negativity_AB_diff,Bsite_NdValence_max,host_Bsite0_BCCenergy_pa,num_of_atoms_host_Bsite0,Asite_NUnfilled_weighted_avg,Asite_thermal conductivity_max
1,Pr4Ba4Mn4Ni4O24,169.5733305,15.275,300,0,625,2775.75,20.6,7,0.29,0.5,34.75,230,3.5,-5.220402975,1.91,2.8,13,5,2,-1.92352226,5,267.5175,2931.5,10,13.59075,2.21,0.41,0,270,8.5,3785,1.79,4,0.5,377.5,3.5,6.5,0.409736669,11,298.62,-1.92352226,27.7,0.230088496,4,5,10.51,1,1,-0.033012475,8.01,-5.31606051,6.335367595,1.6335,2,1.13,9,4.465600005,4,27.25,-3.4475,90.7,17.55,2.15,6.4355,28.3,-0.36,8,-8.87041076,4,5.5,18.4
0,Pr4Ba4Mn6Co2O24,122.6776568,16.2625,300,0,625,2696.75,20.6,7,0.29,0,33.25,230,4.5,-5.841930381,1.88,2.8,13,5,3,-1.92352226,5,247.2725,2931.5,9,13.13625,2.2375,0.41,0,270,7.5,3785,1.79,4,0.75,372.8875,4.5,5.5,0.359717385,11,258.13,-1.92352226,27.7,0.242990654,6,5,10.51,0,1,-0.037523226,8.01,-5.942098667,7.216310695,1.633625,2,1.13,9,4.906071555,4,8.25,-3.00125,100,19.525,2.15,6.438625,28.3,-0.31125,7,-8.87041076,6,5.5,18.4
0,Pr4Ba4Mn6Fe2O24,101.768108,16.1125,300,0,625,2681.75,20.6,7,0.29,0,32.875,230,4.75,-6.005105105,1.83,2.8,13,5,4,-1.92352226,5,244.2975,2931.5,8,13.02625,2.24375,0.41,0,270,7.25,3785,1.79,4,1,402.5,4.75,5.25,0.355882069,11,252.18,-1.92352226,27.7,0.246445498,6,5,10.73,0,1,-0.024985404,8.01,-6.092735569,7.294080368,1.632125,1,1.13,9,4.944956391,4,2.5,-2.7025,80.2,19.225,2.15,6.439875,28.3,-0.305,6,-8.87041076,6,5.5,18.4
0,Pr4Ba4Mn6Ni2O24,135.390845,16.3125,300,0,625,2679.5,20.6,7,0.29,0.25,33.625,230,4.25,-5.64931194,1.91,2.8,13,5,2,-1.92352226,5,247.7975,2931.5,10,13.27475,2.23125,0.41,0,270,7.75,3785,1.79,4,0.75,385,4.25,5.75,0.373224229,11,259.18,-1.92352226,27.7,0.239631336,6,5,10.51,1,1,-0.038383595,8.01,-5.750340595,6.955155138,1.63275,2,1.13,9,4.775493776,4,13.375,-3.1275,90.7,19.625,2.15,6.4105,28.3,-0.315,8,-8.87041076,6,5.5,18.4
1,Pr4Ba4Mn7Co1O24,100.8648832,16.80625,300,0,625,2640,20.6,7,0.29,0,32.875,230,4.75,-5.960075643,1.88,2.8,13,5,3,-1.92352226,5,237.675,2931.5,9,13.0475,2.245,0.41,0,270,7.25,3785,1.79,4,0.875,382.69375,4.75,5.25,0.350995598,11,238.935,-1.92352226,27.7,0.246445498,7,5,10.51,0,1,-0.04063897,8.01,-6.063359674,7.395626688,1.6328125,2,1.13,9,4.995729551,4,3.875,-2.904375,100,20.6125,2.15,6.4120625,28.3,-0.290625,7,-8.87041076,7,5.5,18.4
0,Pr4Ba4Mn7Fe1O24,106.2203588,16.73125,300,0,625,2632.5,20.6,7,0.29,0,32.6875,230,4.875,-6.041663005,1.83,2.8,13,5,4,-1.92352226,5,236.1875,2931.5,8,12.9925,2.248125,0.41,0,270,7.125,3785,1.79,4,1,397.5,4.875,5.125,0.349159781,11,235.96,-1.92352226,27.7,0.248210024,7,5,10.73,0,1,-0.03437006,8.01,-6.138678125,7.434511524,1.6320625,1,1.13,9,5.015171969,4,1,-2.755,80.2,20.4625,2.15,6.4126875,28.3,-0.2875,6,-8.87041076,7,5.5,18.4
0,Pr4Ba4Mn7Ni1O24,121.4289773,16.83125,300,0,625,2631.375,20.6,7,0.29,0.125,33.0625,230,4.625,-5.863766423,1.91,2.8,13,5,2,-1.92352226,5,237.9375,2931.5,10,13.11675,2.241875,0.41,0,270,7.375,3785,1.79,4,0.875,388.75,4.625,5.375,0.35730419,11,239.46,-1.92352226,27.7,0.244705882,7,5,10.51,1,1,-0.041069155,8.01,-5.967480638,7.265048909,1.632375,2,1.13,9,4.930440662,4,6.4375,-2.9675,90.7,20.6625,2.15,6.398,28.3,-0.2925,8,-8.87041076,7,5.5,18.4
1,Pr4Ba4Ni4Co4O24,191.512363,13.1,300,1,625,3002.75,20.6,10,0.29,0.5,36.25,230,2.5,-4.747821928,1.91,2.8,13,2,2,-1.92352226,2,305.9075,2931.5,10,13.94575,2.18,0.41,0,270,9.5,3785,1.62,4,0,338.275,2.5,7.5,0.462047799,11,375.4,-1.92352226,27.7,0.218487395,4,8,10.44,1,1,-0.020549496,8.01,-4.831016484,5.618103625,1.63675,0,1.13,9,4.10696802,4,44.75,-3.835,100,13.2,2.15,6.54175,28.3,-0.4425,8,-5.43913904,4,5.5,18.4
0,Pr4Ba4Ni6Co2O24,262.8963012,13.15,300,1,625,2985.5,20.6,10,0.29,0.75,36.625,230,2.25,-4.555203486,1.91,2.8,13,2,2,-1.92352226,2,306.4325,2931.5,10,14.08425,2.17375,0.41,0,270,9.75,3785,1.62,4,0,350.3875,2.25,7.75,0.484573004,11,376.45,-1.92352226,27.7,0.215767635,6,8,10.44,1,1,-0.021409866,8.01,-4.639258412,5.356948068,1.635875,0,1.13,9,3.976390241,4,49.875,-3.96125,100,13.3,2.15,6.513625,28.3,-0.44625,8,-5.43913904,6,5.5,18.4
0,Pr4Ba4Ni7Co1O24,250.5792685,13.175,300,1,625,2976.875,20.6,10,0.29,0.875,36.8125,230,2.125,-4.458894266,1.91,2.8,13,2,2,-1.92352226,2,306.695,2931.5,10,14.1535,2.170625,0.41,0,270,9.875,3785,1.62,4,0,356.44375,2.125,7.875,0.496679774,11,376.975,-1.92352226,27.7,0.21443299,7,8,10.44,1,1,-0.02184005,8.01,-4.543379376,5.226370289,1.6354375,0,1.13,9,3.911101352,4,52.4375,-4.024375,100,13.35,2.15,6.4995625,28.3,-0.448125,8,-5.43913904,7,5.5,18.4
0,Pr4Ca4Co4Ni4O24,184.5165389,13.525,390,0,670,2922.5,22.3,9,0.13,0.5,35.75,150,2.5,-4.748756165,1.91,31.3,13.85,3,2,-1.948329565,3,309.525,2771,10,14.4125,2.0475,0.14,0.021070355,230,9.5,3785,1.67,4,0,360.775,2.5,7.5,0.577369887,11,375.4,-1.92725921,0.93,0.201680672,4,7,10.44,1,1,-0.015281908,8.53,-4.83721831,5.618103625,1.57425,0,1,7,4.43091374,4,18.75,-3.705,100,13.2,16.4,6.767,9.6,-0.415,8,-6.98008657,4,5.5,200
0,Pr4Ca4Co6Ni2O24,161.2933507,13.475,390,0,670,2939.75,22.3,9,0.13,0.25,35.375,150,2.75,-4.941374606,1.91,31.3,13.85,3,2,-1.948329565,3,309,2771,10,14.274,2.05375,0.14,0.021070355,230,9.25,3785,1.67,4,0,348.6625,2.75,7.25,0.551723228,11,374.35,-1.92725921,0.93,0.204255319,6,7,10.44,1,1,-0.014421538,8.53,-5.028976382,5.879259183,1.575125,0,1,7,4.561491519,4,13.625,-3.57875,100,13.1,16.4,6.795125,9.6,-0.41125,8,-6.98008657,6,5.5,200
0,Pr4Ca4Co7Ni1O24,135.1647566,13.45,390,0,670,2948.375,22.3,9,0.13,0.125,35.1875,150,2.875,-5.037683827,1.91,31.3,13.85,3,2,-1.948329565,3,308.7375,2771,10,14.20475,2.056875,0.14,0.021070355,230,9.125,3785,1.67,4,0,342.60625,2.875,7.125,0.539735749,11,373.825,-1.92725921,0.93,0.205567452,7,7,10.44,1,1,-0.013991353,8.53,-5.124855418,6.009836961,1.5755625,0,1,7,4.626780408,4,11.0625,-3.515625,100,13.05,16.4,6.8091875,9.6,-0.409375,8,-6.98008657,7,5.5,200
0,Pr4Ca4Fe1Co7O24,59.85113809,13.35,390,0,670,2949.5,22.3,9,0.13,0,34.8125,150,3.125,-5.215580409,1.88,31.3,13.85,3,3,-1.948329565,3,306.9875,2771,9,14.0805,2.063125,0.14,0.021070355,230,8.875,3785,1.67,4,0.125,351.35625,3.125,6.875,0.524933905,11,370.325,-1.92725921,0.93,0.20824295,7,7,10.73,0,1,-0.007292258,8.53,-5.296052905,6.179299576,1.57525,1,1,7,4.711511716,4,5.625,-3.303125,100,12.85,16.4,6.823875,9.6,-0.404375,7,-6.98008657,7,5.5,200
1,Pr4Ca4Fe1Ni7O24,258.6400468,13.525,390,1,670,2889.125,22.3,10,0.13,0.875,36.125,150,2.25,-4.541415865,1.91,31.3,13.85,2,2,-1.948329565,2,308.825,2771,10,14.56525,2.04125,0.14,0.021070355,230,9.75,3785,1.62,4,0.125,393.75,2.25,7.75,0.616062048,11,374,-1.92725921,0.93,0.199170124,7,8,10.73,1,1,-0.010303551,8.53,-4.624899653,5.265255125,1.5721875,1,1,7,4.25448949,4,23.5625,-3.745,90.7,13.2,16.4,6.7254375,9.6,-0.4175,8,-5.43913904,7,5.5,200
1,Pr4Ca4Fe2Co6O24,129.3191137,13.275,390,0,670,2942,22.3,9,0.13,0,34.625,150,3.25,-5.297167771,1.88,31.3,13.85,3,3,-1.948329565,3,305.5,2771,9,14.0255,2.06625,0.14,0.021070355,230,8.75,3785,1.67,4,0.25,366.1625,3.25,6.75,0.52165128,11,367.35,-1.92725921,0.93,0.209606987,6,7,10.73,0,1,-0.001023347,8.53,-5.371371356,6.218184413,1.5745,1,1,7,4.730954134,4,2.75,-3.15375,100,12.7,16.4,6.8245,9.6,-0.40125,7,-6.98008657,6,5.5,200
1,Pr4Ca4Fe2Ni6O24,238.9881783,13.425,390,1,670,2890.25,22.3,10,0.13,0.75,35.75,150,2.5,-4.719312448,1.91,31.3,13.85,2,2,-1.948329565,2,307.075,2771,10,14.441,2.0475,0.14,0.021070355,230,9.5,3785,1.62,4,0.25,402.5,2.5,7.5,0.596852313,11,370.5,-1.92725921,0.93,0.201680672,6,8,10.73,1,1,-0.003604455,8.53,-4.79609714,5.43471774,1.571875,1,1,7,4.339220798,4,18.125,-3.5325,90.7,13,16.4,6.740125,9.6,-0.4125,8,-5.43913904,6,5.5,200
0,Pr4Ca4Mn1Co7O24,70.82208722,13.96875,390,0,670,2900.25,22.3,9,0.13,0,34.625,150,3.25,-5.252138309,1.88,31.3,13.85,3,3,-1.948329565,3,298.8775,2771,9,14.04675,2.0675,0.14,0.021070355,230,8.75,3785,1.67,4,0.125,346.35625,3.25,6.75,0.513269314,11,354.105,-1.92725921,0.93,0.209606987,7,7,10.51,0,1,-0.016676913,8.53,-5.34199546,6.319730733,1.5751875,2,1,7,4.781727294,4,4.125,-3.355625,100,14.0875,16.4,6.7966875,9.6,-0.386875,7,-6.98008657,7,5.5,200
0,Pr4Ca4Mn1Ni7O24,252.6114959,14.14375,390,1,670,2839.875,22.3,10,0.13,0.875,35.9375,150,2.375,-4.577973765,1.91,31.3,13.85,2,2,-1.948329565,2,300.715,2771,10,14.5315,2.045625,0.14,0.021070355,230,9.625,3785,1.62,4,0.125,388.75,2.375,7.625,0.600057733,11,357.78,-1.92725921,0.93,0.200417537,7,8,10.51,1,1,-0.019688206,8.53,-4.670842209,5.405686281,1.572125,2,1,7,4.324705068,4,22.0625,-3.7975,90.7,14.4375,16.4,6.69825,9.6,-0.4,8,-5.43913904,7,5.5,200
0,Pr4Ca4Mn2Co6O24,96.99151193,14.5125,390,0,670,2843.5,22.3,9,0.13,0,34.25,150,3.5,-5.370283571,1.88,31.3,13.85,3,3,-1.948329565,3,289.28,2771,9,13.958,2.075,0.14,0.021070355,230,8.5,3785,1.67,4,0.25,356.1625,3.5,6.5,0.499107637,11,334.91,-1.92725921,0.93,0.212389381,6,7,10.51,0,1,-0.019792658,8.53,-5.463256467,6.499046725,1.574375,2,1,7,4.87138529,4,-0.25,-3.25875,100,15.175,16.4,6.770125,9.6,-0.36625,7,-6.98008657,6,5.5,200
0,Pr4Ca4Mn2Ni6O24,223.3078265,14.6625,390,1,670,2791.75,22.3,10,0.13,0.75,35.375,150,2.75,-4.792428248,1.91,31.3,13.85,2,2,-1.948329565,2,290.855,2771,10,14.3735,2.05625,0.14,0.021070355,230,9.25,3785,1.62,4,0.25,392.5,2.75,7.25,0.567523125,11,338.06,-1.92725921,0.93,0.204255319,6,8,10.51,1,1,-0.022373766,8.53,-4.887982251,5.715580053,1.57175,2,1,7,4.479651954,4,15.125,-3.6375,90.7,15.475,16.4,6.68575,9.6,-0.3775,8,-5.43913904,6,5.5,200
0,Pr4Ca4Mn4Co4O24,88.47736135,15.6,390,0,670,2730,22.3,7,0.13,0,33.5,150,4,-5.606574095,1.88,31.3,13.85,5,3,-1.948329565,5,270.085,2771,9,13.7805,2.09,0.14,0.021070355,230,8,3785,1.79,4,0.5,375.775,4,6,0.473006099,11,296.52,-1.92725921,0.93,0.218181818,4,5,10.51,0,1,-0.026024148,8.53,-5.70577848,6.85767871,1.57275,2,1,7,5.050701283,4,-9,-3.065,100,17.35,16.4,6.717,9.6,-0.325,7,-8.87041076,4,5.5,200
0,Pr4Ca4Mn4Ni4O24,160.2339878,15.7,390,0,670,2695.5,22.3,7,0.13,0.5,34.25,150,3.5,-5.221337213,1.91,31.3,13.85,5,2,-1.948329565,5,271.135,2771,10,14.0575,2.0775,0.14,0.021070355,230,8.5,3785,1.79,4,0.5,400,3.5,6.5,0.51200247,11,298.62,-1.92725921,0.93,0.212389381,4,5,10.51,1,1,-0.027744886,8.53,-5.322262336,6.335367595,1.571,2,1,7,4.789545725,4,1.25,-3.3175,90.7,17.55,16.4,6.66075,9.6,-0.3325,8,-8.87041076,4,5.5,200
0,Pr4Ca4Mn6Co2O24,98.39446077,16.6875,390,0,670,2616.5,22.3,7,0.13,0,32.75,150,4.5,-5.842864619,1.88,31.3,13.85,5,3,-1.948329565,5,250.89,2771,9,13.603,2.105,0.14,0.021070355,230,7.5,3785,1.79,4,0.75,395.3875,4.5,5.5,0.449498919,11,258.13,-1.92725921,0.93,0.224299065,6,5,10.51,0,1,-0.032255637,8.53,-5.948300493,7.216310695,1.571125,2,1,7,5.230017275,4,-17.75,-2.87125,100,19.525,16.4,6.663875,9.6,-0.28375,7,-8.87041076,6,5.5,200
0,Pr4Ca4Mn6Fe2O24,95.45473206,16.5375,390,0,670,2601.5,22.3,7,0.13,0,32.375,150,4.75,-6.006039343,1.83,31.3,13.85,5,4,-1.948329565,5,247.915,2771,8,13.493,2.11125,0.14,0.021070355,230,7.25,3785,1.79,4,1,425,4.75,5.25,0.44470635,11,252.18,-1.92725921,0.93,0.227488152,6,5,10.73,0,1,-0.019717815,8.53,-6.098937395,7.294080368,1.569625,1,1,7,5.268902111,4,-23.5,-2.5725,80.2,19.225,16.4,6.665125,9.6,-0.2775,6,-8.87041076,6,5.5,200
0,Pr4Ca4Mn6Ni2O24,121.127399,16.7375,390,0,670,2599.25,22.3,7,0.13,0.25,33.125,150,4.25,-5.650246178,1.91,31.3,13.85,5,2,-1.948329565,5,251.415,2771,10,13.7415,2.09875,0.14,0.021070355,230,7.75,3785,1.79,4,0.75,407.5,4.25,5.75,0.466376923,11,259.18,-1.92725921,0.93,0.221198157,6,5,10.51,1,1,-0.033116006,8.53,-5.756542421,6.955155138,1.57025,2,1,7,5.099439496,4,-12.625,-2.9975,90.7,19.625,16.4,6.63575,9.6,-0.2875,8,-8.87041076,6,5.5,200
0,Pr4Ca4Mn7Co1O24,103.4561355,17.23125,390,0,670,2559.75,22.3,7,0.13,0,32.375,150,4.75,-5.961009881,1.88,31.3,13.85,5,3,-1.948329565,5,241.2925,2771,9,13.51425,2.1125,0.14,0.021070355,230,7.25,3785,1.79,4,0.875,405.19375,4.75,5.25,0.438600269,11,238.935,-1.92725921,0.93,0.227488152,7,5,10.51,0,1,-0.035371382,8.53,-6.0695615,7.395626688,1.5703125,2,1,7,5.319675271,4,-22.125,-2.774375,100,20.6125,16.4,6.6373125,9.6,-0.263125,7,-8.87041076,7,5.5,200
1,Pr4Ca4Mn7Fe1O24,100.7636461,17.15625,390,0,670,2552.25,22.3,7,0.13,0,32.1875,150,4.875,-6.042597243,1.83,31.3,13.85,5,4,-1.948329565,5,239.805,2771,8,13.45925,2.115625,0.14,0.021070355,230,7.125,3785,1.79,4,1,420,4.875,5.125,0.436306252,11,235.96,-1.92725921,0.93,0.229116945,7,5,10.73,0,1,-0.029102471,8.53,-6.144879951,7.434511524,1.5695625,1,1,7,5.339117689,4,-25,-2.625,80.2,20.4625,16.4,6.6379375,9.6,-0.26,6,-8.87041076,7,5.5,200
0,Pr4Ca4Mn7Ni1O24,108.4259796,17.25625,390,0,670,2551.125,22.3,7,0.13,0.125,32.5625,150,4.625,-5.86470066,1.91,31.3,13.85,5,2,-1.948329565,5,241.555,2771,10,13.5835,2.109375,0.14,0.021070355,230,7.375,3785,1.79,4,0.875,411.25,4.625,5.375,0.446483416,11,239.46,-1.92725921,0.93,0.225882353,7,5,10.51,1,1,-0.035801566,8.53,-5.973682464,7.265048909,1.569875,2,1,7,5.254386382,4,-19.5625,-2.8375,90.7,20.6625,16.4,6.62325,9.6,-0.265,8,-8.87041076,7,5.5,200
0,Pr4Ca4Ni4Co4O24,186.7177889,13.525,390,1,670,2922.5,22.3,10,0.13,0.5,35.75,150,2.5,-4.748756165,1.91,31.3,13.85,2,2,-1.948329565,2,309.525,2771,10,14.4125,2.0475,0.14,0.021070355,230,9.5,3785,1.62,4,0,360.775,2.5,7.5,0.577369887,11,375.4,-1.92725921,0.93,0.201680672,4,8,10.44,1,1,-0.015281908,8.53,-4.83721831,5.618103625,1.57425,0,1,7,4.43091374,4,18.75,-3.705,100,13.2,16.4,6.767,9.6,-0.415,8,-5.43913904,4,5.5,200
0,Pr4Ca4Ni6Co2O24,245.4889771,13.575,390,1,670,2905.25,22.3,10,0.13,0.75,36.125,150,2.25,-4.556137724,1.91,31.3,13.85,2,2,-1.948329565,2,310.05,2771,10,14.551,2.04125,0.14,0.021070355,230,9.75,3785,1.62,4,0,372.8875,2.25,7.75,0.605517137,11,376.45,-1.92725921,0.93,0.199170124,6,8,10.44,1,1,-0.016142277,8.53,-4.645460238,5.356948068,1.573375,0,1,7,4.300335961,4,23.875,-3.83125,100,13.3,16.4,6.738875,9.6,-0.41875,8,-5.43913904,6,5.5,200
0,Pr4Ca4Ni7Co1O24,259.2165712,13.6,390,1,670,2896.625,22.3,10,0.13,0.875,36.3125,150,2.125,-4.459828503,1.91,31.3,13.85,2,2,-1.948329565,2,310.3125,2771,10,14.62025,2.038125,0.14,0.021070355,230,9.875,3785,1.62,4,0,378.94375,2.125,7.875,0.620645625,11,376.975,-1.92725921,0.93,0.197938144,7,8,10.44,1,1,-0.016572462,8.53,-4.549581202,5.226370289,1.5729375,0,1,7,4.235047072,4,26.4375,-3.894375,100,13.35,16.4,6.7248125,9.6,-0.420625,8,-5.43913904,7,5.5,200
0,Pr4Dy4Co8O24,50.83922866,10.25,950,0,950,3227.75,9.6,9,0.1,0,41,310,3,-5.76602343,1.88,1.5,7.5,3,3,-4.601554453,3,327.3075,3312.5,9,14.08525,2.125,0.117,0.12529012,310,9,3785,1.67,4,0,476.55,3,7,0.565901307,11,373.3,-4.45538074,4.68,0.413793103,8,7,10.44,0,1,0.017714671,10.04,-5.884040676,6.14041474,1.52675,0,1.03,17,4.807641733,4,60,-2.82,100,13,1.3,6.78,2.9,-0.3525,7,-6.98008657,8,7.5,12.5
0,Pr4Dy4Cr8O24,9.106651,6.2,950,0,950,3128.75,9.6,6,0.1,0,36.5,310,6,-7.028383935,1.66,1.5,7.5,6,6,-4.601554453,5,310.4075,3312.5,6,13.80525,2.215,0.117,0.12529012,310,6,3785,1.85,4,1,630,5,5,0.435608642,11,339.5,-4.45538074,4.68,0.489795918,8,5,11.17,0,1,0.067411478,10.04,-7.096704373,7.97704267,1.52475,0,1.03,17,5.725955698,4,57,-4.725,93.7,4.9,1.3,6.233,2.9,-0.2425,5,-9.50480758,8,7.5,12.5
0,Pr4Dy4Fe8O24,51.31971375,9.65,950,0,950,3167.75,9.6,8,0.1,0,39.5,310,4,-6.418722325,1.83,1.5,7.5,4,4,-4.601554453,4,315.4075,3312.5,8,13.64525,2.15,0.117,0.12529012,310,8,3785,1.72,4,1,595,4,6,0.538614627,11,349.5,-4.45538074,4.68,0.436363636,8,6,10.73,0,1,0.067865958,10.04,-6.486588283,6.45149343,1.52075,0,1.03,17,4.963181078,4,37,-1.625,80.2,11.8,1.3,6.785,2.9,-0.3275,6,-8.28548436,8,7.5,12.5
0,Pr4Dy4Ga8O24,90.00434745,13.6,950,0,950,2895.25,9.6,13,0.1,0,49,310,5,-3.765175525,1.81,1.5,7.5,5,5,-4.601554453,0,268.6875,3312.5,13,15.81025,2.195,0.117,0.12529012,310,13,3785,1.81,4,0,750,0,10,0.87974551,11,256.06,-4.45538074,4.68,0.324324324,8,10,17.94,0,1,0.050933687,10.04,-3.849973755,3.94985673,1.60525,0,1.03,17,3.712362728,4,39.5,2.48,40.6,19.7,1.3,5.8495,2.9,-0.3175,10,-2.97839076,8,7.5,12.5
0,Pr4Dy4Mn8O24,56.73302619,14.6,950,0,950,2773.75,9.6,7,0.1,0,38,310,5,-6.711185525,1.55,1.5,7.5,5,5,-4.601554453,5,250.5275,3312.5,7,13.37525,2.185,0.117,0.12529012,310,7,3785,1.79,4,1,555,5,5,0.458732016,11,219.74,-4.45538074,4.68,0.461538462,8,5,10.51,0,1,-0.007211287,10.04,-6.854128729,7.57494268,1.52025,0,1.03,17,5.524905703,4,25,-2.045,7.82,21.7,1.3,6.5675,2.9,-0.1875,5,-8.87041076,8,7.5,12.5
0,Pr4Dy4Ni8O24,150.5629815,10.45,950,1,950,3158.75,9.6,10,0.1,1,42.5,310,2,-4.995549665,1.91,1.5,7.5,2,2,-4.601554453,2,329.4075,3312.5,10,14.63925,2.1,0.117,0.12529012,310,10,3785,1.62,4,0,525,2,8,0.681909383,11,377.5,-4.45538074,4.68,0.393442623,8,8,10.33,1,1,0.014273193,10.04,-5.117008388,5.09579251,1.52325,0,1.03,17,4.285330618,4,80.5,-3.325,90.7,13.4,1.3,6.6675,2.9,-0.3675,8,-5.43913904,8,7.5,12.5
0,Pr4Dy4Sc8O24,43.12872844,8.75,950,0,950,3210.75,9.6,3,0.1,0,17.5,310,9,-5.362025725,1.36,1.5,7.5,9,9,-4.601554453,9,293.0575,3312.5,3,11.95525,2.335,0.117,0.12529012,310,3,3785,2.09,4,0,750,9,1,0.780553464,11,304.8,-4.45538074,4.68,2.181818182,8,1,22.2,0,1,0.011154993,10.04,-5.486602648,4.45180104,1.70325,0,1.03,17,3.963334883,4,34.05,-2.78,15.8,10,1.3,6.12,2.9,-0.0925,1,-6.17209116,8,7.5,12.5
0,Pr4Dy4Ti8O24,95.22684338,8.05,950,0,950,3436.25,9.6,4,0.1,0,33.5,310,8,-6.1066142,1.54,1.5,7.5,8,8,-4.601554453,8,353.2575,3312.5,4,12.34525,2.29,0.117,0.12529012,310,4,3785,2,4,0,530,8,2,1.167571398,11,425.2,-4.45538074,4.68,0.558139535,8,2,16.84,0,1,0.010886453,10.04,-6.231459663,2.97615095,1.62425,0,1.03,17,3.225509838,4,35,-4.025,21.9,8.6,1.3,6.26,2.9,-0.1825,2,-7.66126811,8,7.5,12.5
1,Pr4Dy4V8O24,6.890127563,7.95,950,0,950,3481.25,9.6,5,0.1,0,35,310,7,-6.74561049,1.63,1.5,7.5,7,7,-4.601554453,7,364.0075,3312.5,5,12.88025,2.25,0.117,0.12529012,310,5,3785,1.92,4,1,640,7,3,0.5383202,11,446.7,-4.45538074,4.68,0.52173913,8,3,13.01,0,1,0.067865958,10.04,-6.813476448,6.45502198,1.56075,0,1.03,17,4.964945353,4,50,-6.125,30.7,8.4,1.3,6.22,2.9,-0.2275,3,-8.93926069,8,7.5,12.5
0,Pr4Gd4Co8O24,0,7.35,950,0,950,3404,5.4,9,0.08,0,40,310,3,-5.779850005,1.88,1.5,1.7,3,3,-4.65442131,3,347.735,3665,9,14.1915,2.1375,0.093,0.12529012,310,9,3785,1.67,4,0,476.55,3,7,0.569221025,16,373.3,-4.51068704,3.26,0.379310345,8,7,10.44,0,1,0.01710481,10.04,-5.89725739,6.14041474,1.534,0,1.05,17,4.817833955,4,60,-1.715,100,13,1.15,6.8325,1.6,-0.3575,7,-6.98008657,8,13.5,12.5
0,Pr4Gd4Cr8O24,0,3.3,950,0,950,3305,5.4,6,0.08,0,35.5,310,6,-7.04221051,1.66,1.5,1.7,6,6,-4.65442131,5,330.835,3665,6,13.9115,2.2275,0.093,0.12529012,310,6,3785,1.85,4,1,630,5,5,0.438164031,16,339.5,-4.51068704,3.26,0.448979592,8,5,11.17,0,1,0.066801618,10.04,-7.109921088,7.97704267,1.532,0,1.05,17,5.73614792,4,57,-3.62,93.7,4.9,1.15,6.2855,1.6,-0.2475,5,-9.50480758,8,13.5,12.5
0,Pr4Gd4Fe8O24,0,6.75,950,0,950,3344,5.4,8,0.08,0,38.5,310,4,-6.4325489,1.83,1.5,1.7,4,4,-4.65442131,4,335.835,3665,8,13.7515,2.1625,0.093,0.12529012,310,8,3785,1.72,4,1,595,4,6,0.541774274,16,349.5,-4.51068704,3.26,0.4,8,6,10.73,0,1,0.067256098,10.04,-6.499804998,6.45149343,1.528,0,1.05,17,4.9733733,4,37,-0.52,80.2,11.8,1.15,6.8375,1.6,-0.3325,6,-8.28548436,8,13.5,12.5
